restaurant_id,name,cuisine,location,city,price_range,rating,num_reviews,delivery_time,is_open,restaurant_type,description,phone,website,established_year,comfort_level,energy_level,social_intimacy,adventure_factor,stress_relief,romance_factor,avg_wait_time,capacity,parking_available,wheelchair_accessible,accepts_reservations,outdoor_seating,wifi_available,live_music,happy_hour
2458,"Wilson, Turner and Christensen Grill",Mediterranean,"47927 Scott Landing, Louisville, IA 42402",Louisville,$$$,3.5,1631,39,True,Sports Bar,"Resource available hot. Trade direction meet similar attention note act. Probably eat either while single mention ten.
Quite young toward. About community whether without.
Cultural market soldier heavy buy matter usually. Value marriage stock see increase least environment. Television either sure.",(662)670-2903,http://www.jones.com/,1998,0.175,0.522,0.405,0.97,0.669,0.764,19,115,True,False,False,False,True,False,True
2459,Nolan and Sons Cafe,Spanish,"90875 Hernandez Well, El Paso, ME 05934",El Paso,$$,4.1,1653,51,True,Casual Dining,"According lead term case ability. Ground provide any pattern campaign.
Friend billion word administration its fall half reveal.
Manager impact message begin shake argue floor. Increase mouth game real pull. Catch fact spring nation stay.",(368)603-3171x680,http://jones.com/,1989,0.158,0.9,0.724,0.581,0.194,0.151,16,196,True,True,True,True,False,False,True
2460,Nguyen-Wong Bistro,French,"626 Morgan Land Apt. 509, El Paso, NC 94764",El Paso,$$$$,3.2,1878,75,True,Vegan,"Change professional else raise million. Long throughout officer build. Important school employee stop every.
Provide become learn firm local. Southern beat affect end who determine could.
Successful where science choice tax.
Risk crime best sign.",001-283-201-6441x57213,https://wilson-miller.net/,2019,0.725,0.07,0.532,0.94,0.527,0.395,21,37,True,True,True,False,True,False,False
2461,Miles-Howard Grill,Italian,"9683 Robinson Terrace, Philadelphia, HI 99396",Philadelphia,$$$,3.6,278,22,True,Sports Bar,"Sure wife hold could provide effect. Long head student force tax probably training. Enjoy stop bill yes recognize help production free.
Nation west eight soon or investment. Important fire doctor four computer. Whom strong arrive president day out rather thing.",+1-720-576-2210x37763,http://walsh.com/,1951,0.265,0.526,0.088,0.821,0.866,0.508,34,80,True,False,True,True,True,False,False
2462,"Miller, Johnson and Schwartz Restaurant",Brazilian,"131 Brown Fort, Tucson, KS 56980",Tucson,$,4.7,1919,43,False,Family Restaurant,"Personal dark beat thank television woman though.
Run security economy rate whole. Plant will rate edge play.
Adult ok skill report worker group stand. Red maintain attention effort organization they. Staff per pay scene memory I.",968.536.0498x47462,http://www.stevens.com/,1978,0.897,0.637,0.789,0.523,0.695,0.864,33,123,True,True,True,False,True,False,False
2463,Clark-Hill Grill,Persian,"4440 Cohen Fork Apt. 124, Denver, CT 96363",Denver,$$$$,2.8,1689,88,True,Family Restaurant,"Class no Mrs near catch turn. Matter probably nice prepare.
Really yes door research kitchen success development. Son step find imagine. Information next staff cup easy only.
Deep share model answer window. Office see religious imagine then spring. Cell base special enter scientist.",975-381-9538x201,https://hall.com/,2023,0.662,0.346,0.585,0.807,0.229,0.382,12,159,True,True,True,False,True,False,False
2464,Robbins Ltd Restaurant,Indian,"76931 Young Shores, Seattle, IA 28575",Seattle,$$$,3.2,272,88,True,Cafe,"What security but claim western. Into travel continue mission more.
Admit player compare. Our system movement expect. Development ahead network as start partner walk.
Wife but our consumer time difficult information miss. Also word standard.
Before force dog design.",(608)637-1287,http://www.anderson-gibson.com/,2002,0.315,0.396,0.06,0.455,0.214,0.594,24,25,True,True,False,False,True,True,True
2465,Wood-Carrillo Grill,Brazilian,"40260 Emily Crossroad Apt. 196, San Antonio, IL 31741",San Antonio,$,3.2,1360,32,True,Casual Dining,"Exist need kid. Store section ability probably off early policy exist. East head meeting bag choice.
Political amount there final low president. Establish employee long standard.",+1-224-590-6005,http://sullivan.info/,1962,0.451,0.099,0.842,0.721,0.675,0.905,32,80,True,False,True,False,True,False,False
2466,Medina-Chen Bistro,Thai,"661 Huerta Freeway, Portland, MH 21749",Portland,$$$,3.3,114,78,True,Vegan,"Place listen side inside today yourself able. Necessary various step explain total season. Others but here time necessary development.
Career head present wrong major enter need. Operation different vote future. Lead beat seven store all.",001-834-697-2117,http://peterson.info/,1958,0.619,0.282,0.349,0.035,0.89,0.143,15,153,True,True,True,False,True,False,True
2467,Nichols Ltd Bistro,Lebanese,"79333 King View Apt. 012, Detroit, KY 46187",Detroit,$$,3.7,65,25,False,Steakhouse,"Huge time east product drop product. Traditional partner less visit never less. School experience prepare color those.
Assume soldier according identify gun onto. Along whole teacher owner nice animal bar bed.",431.792.2621x455,http://www.anderson.com/,2004,0.118,0.126,0.608,0.912,0.653,0.877,17,196,True,False,True,False,True,False,True
2468,Lozano Group Bistro,Peruvian,"693 Campbell Knoll, Philadelphia, VA 33718",Philadelphia,$$,3.4,994,44,True,Fast Casual,"Less magazine office. Car fast dog.
Push clearly old less threat impact. Player six style seem dinner scene everyone. Available decide choose major writer change sister. Alone task you community leg.
Budget address rock want. Rule technology international physical strategy possible four.",(291)948-0565x45904,http://www.garza.com/,2005,0.686,0.238,0.074,0.559,0.31,0.689,11,129,True,True,True,False,True,False,True
2469,"Ward, Carrillo and Kennedy House",Korean,"222 Hill Forges Apt. 149, Albuquerque, VA 73434",Albuquerque,$$$$,2.7,1555,83,True,Buffet,"Available system present act good force science. Thought someone health late.
Guy follow stop rest no region most. Finish draw inside free mean.
Involve check believe majority theory. Realize guy learn. Popular southern pay real expect.",+1-557-298-8012x9803,http://sanchez.info/,1984,0.196,0.543,0.803,0.846,0.859,0.0,24,79,False,True,False,True,False,False,False
2470,Davenport Inc Cafe,German,"94748 Reynolds Lights Suite 670, Los Angeles, MO 68892",Los Angeles,$,4.3,1259,51,True,Food Truck,"People myself rather pressure themselves exist civil do. Standard race together career wife when simple require. Single night in.
Campaign factor away form. Project paper on answer. Then sure walk explain record.
Course news by discuss beyond find eight.",328.627.1692,http://moore.biz/,1994,0.218,0.32,0.194,0.91,0.492,0.305,43,54,True,True,True,False,True,False,False
2471,Schneider-Williams Grill,French,"81097 Logan Corners Apt. 286, Portland, MI 76395",Portland,$,2.9,1410,29,False,Wine Bar,"Fight part do win role different despite sport. Water seek job expect style.
Economic guess early friend state performance between. More since different against. Alone during ground one contain high.
Involve ok smile any wall. Anything themselves which receive south accept.",458-649-0012x2537,https://www.thompson.com/,1952,0.844,0.422,0.059,0.225,0.617,0.838,8,170,False,False,True,False,False,True,True
2472,Reese PLC Cafe,American,"522 Alex Village Apt. 672, Sacramento, WV 44711",Sacramento,$$,4.2,1346,71,True,Vegan,"Crime morning space main every analysis push. Brother there able drug follow respond.
Cost phone color foot personal. Add accept thing.
Somebody discover family.
Board culture race positive bed into onto lose. Others around loss leader at party argue. Down surface live create.",447.963.9794x865,https://www.patton-jimenez.com/,1998,0.126,0.43,0.192,0.463,0.398,0.109,27,29,True,True,True,False,True,False,False
2473,"White, Fisher and Mahoney Grill",Greek,"43599 Marissa Brooks Suite 971, Baltimore, NE 87020",Baltimore,$$$$,4.6,1091,37,True,Vegan,"Recently tell specific. Lawyer operation fill not father record realize. Deep allow to which focus right state.
Growth change way control. Land recently might everyone north ten power.
Special general music order parent majority play.",001-314-286-6290x838,https://www.williams.com/,2007,0.834,0.146,0.544,0.687,0.591,0.939,40,73,False,True,True,True,True,False,True
2474,Robinson Ltd Grill,Indian,"339 Jason Route Apt. 638, Nashville, MD 99313",Nashville,$$$,3.6,230,76,False,Sports Bar,"During agreement reveal far event fine. Wait carry television find.
Argue office there mouth book. Let security thank realize.
Story deal decade debate. Officer to look claim effort.
Beat training sense later protect yard likely build. Pick blood speak population. Enter then yet human him off.",571-601-0661,http://brown-downs.com/,2020,0.777,0.607,0.56,0.474,0.371,0.849,18,176,True,True,False,False,False,False,False
2475,Cruz-Diaz Restaurant,Mexican,"5032 Ashley Ferry Suite 884, Portland, IN 88834",Portland,$$$$,3.2,1428,61,True,Sports Bar,"Peace cultural tell easy style politics. Property out media drive government television defense.
Market put sound culture course. Tend draw finish artist upon.
Find build yet difference several. While enough growth different. Must break how.",743-511-5535,http://www.lloyd-wilson.com/,1985,0.015,0.218,0.513,0.105,0.843,0.401,25,29,True,True,True,True,True,False,True
2476,Alexander Inc Restaurant,Greek,"06177 Simmons Keys, Washington, IL 47834",Washington,$$,4.6,1427,35,True,Food Truck,"Prevent order local skill. Bad he between music its people.
Law too radio message land. Crime environment play such hope Democrat natural. Matter billion design add politics business wait painting. Near of yet current authority individual risk.
Place inside door true. Material executive affect.",300-225-6059x18900,http://vazquez-owens.com/,1982,0.617,0.267,0.425,0.011,0.449,0.96,33,132,False,True,False,True,True,True,True
2477,Collins Inc Grill,Italian,"30036 Kristi Locks Suite 595, Jacksonville, TN 64395",Jacksonville,$$,3.8,1247,74,True,Steakhouse,"Live always drug television anyone. Hospital sell magazine trip owner. Some seek fly energy.
Military next its both before pass. There develop simply ball sister really whatever instead.
Or head walk risk different role. Fill indeed he fly special. Ahead everybody tend tough no put my.",8146887015,https://boyd.com/,2016,0.336,0.458,0.111,0.315,0.484,0.025,34,124,True,False,False,False,True,False,False
2478,Murray PLC Kitchen,German,"7891 Veronica Isle, Sacramento, HI 75135",Sacramento,$$,4.2,558,37,True,Cafe,"Event soon man firm political between just. Stage story economy sense. Government father during race wide huge.
This guess method music. Force conference year small special. Physical answer evening seem.",001-867-618-5490x85840,http://coleman.com/,1957,0.393,0.603,0.358,0.347,0.067,0.226,16,119,False,True,True,True,True,False,False
2479,Poole Ltd Grill,Vietnamese,"5732 Olivia Station Suite 184, Detroit, SD 84321",Detroit,$,4.5,162,59,True,Steakhouse,"Shake record free off. Floor officer hit American.
Owner war whom then station and hospital. Life worry quality skill all natural. Listen yes guy financial the we.
Bill commercial Congress tax watch nature college. Amount to cover onto sort. Appear own crime view.",996.844.7619,http://caldwell.com/,1999,0.035,0.839,0.311,0.377,0.256,0.402,19,23,False,True,False,True,True,False,False
2480,Park Group Restaurant,Spanish,"651 Kristopher Greens Apt. 590, Columbus, CT 16310",Columbus,$$,3.0,100,43,True,Food Truck,"Day available contain worry Republican.
Bag tell race forward fish response technology.
Conference be coach hot eight interest. Lose my president member cold.
Great nice today chance country yard live. Task west benefit oil lead.",+1-284-584-7452x66117,https://www.smith.biz/,1950,0.488,0.012,0.837,0.004,0.716,0.516,42,160,False,True,False,True,True,True,False
2481,Hernandez Inc Grill,British,"860 Roberts Branch Apt. 133, Houston, VA 07486",Houston,$,2.7,153,64,True,Steakhouse,"Cause college small man billion head. Perform avoid agent through friend maybe south follow.
Today appear whom movie sense. Coach each move skill strategy position sense.
Phone month environment. Make he set quickly happen moment.",001-738-938-9207,http://www.wilcox.com/,1961,0.495,0.911,0.892,0.785,0.26,0.05,39,63,False,True,True,False,True,False,True
2482,"Conley, Smith and Frazier Cafe",Turkish,"15197 Deanna Road Suite 591, Denver, CO 28289",Denver,$$,3.0,762,70,True,Food Truck,"Image question admit guy civil wait. Couple hospital compare training young election region. Social discover people do against need walk.
Letter soon yard dog suffer prepare. Concern attention account choice big president. How physical style practice lead middle position.",(428)684-7029,http://www.holt.com/,1993,0.344,0.168,0.421,0.239,0.407,0.22,31,35,True,False,True,False,True,False,False
2483,"Robinson, Wilson and Williams Kitchen",Turkish,"4333 Hayes Pine Apt. 420, Baltimore, VI 43620",Baltimore,$$$,4.5,1225,54,True,Vegan,"Sell floor standard right among east one. Major whose activity. Send resource increase full.
Go past sometimes tax public if price sometimes. And rock sometimes drive. Article her yet clear everybody.",979-547-2500x58428,https://kim.com/,2007,0.892,0.705,0.293,0.032,0.689,0.181,24,198,True,True,True,True,True,True,True
2484,Chambers-Perry Grill,Mediterranean,"53342 Allen Common Apt. 238, Washington, OK 51109",Washington,$$$,4.8,214,69,False,Buffet,"Fine behind despite include street may. Quality body contain seem late.
Adult similar risk opportunity. Purpose person eat everybody. Leader suffer summer.
Almost respond however figure sport memory some. Agreement type recent serve pay back impact.",(374)283-6198,https://www.allen.com/,1983,0.272,0.301,0.673,0.992,0.266,0.919,15,193,True,True,False,False,True,False,False
